filepath,class_name,label,split
healthy/Rajarshi_Mandal_healthy_1986.jpg,healthy,1,train
healthy/Siar_healthy_339.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1512.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_456.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_156.jpg,pituitary,3,train
healthy/Siar_healthy_3277.jpg,healthy,1,train
meningioma/Fernando_Feltrin_meningioma_179.jpg,meningioma,2,train
healthy/Siar_healthy_3158.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1401.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_2218.jpg,healthy,1,train
healthy/Orvile_healthy_511.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4459.jpg,glioma,0,train
healthy/Fernando_Feltrin_healthy_12.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6651.jpg,meningioma,2,train
healthy/Siar_healthy_2702.jpg,healthy,1,train
meningioma/Orvile_meningioma_1339.jpg,meningioma,2,train
healthy/Siar_healthy_562.jpg,healthy,1,train
healthy/Orvile_healthy_613.jpg,healthy,1,train
pituitary/Hossein_Hashemi_pituitary_736.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_1426.jpg,pituitary,3,train
healthy/Orvile_healthy_744.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4439.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2326.jpg,meningioma,2,train
healthy/Siar_healthy_813.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6571.jpg,meningioma,2,train
healthy/Siar_healthy_1085.jpg,healthy,1,train
healthy/Siar_healthy_620.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1655.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_6024.jpg,meningioma,2,train
healthy/Siar_healthy_1301.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_360.jpg,pituitary,3,train
healthy/Hossein_Hashemi_healthy_1254.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_466.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_344.jpg,pituitary,3,train
healthy/Siar_healthy_3678.jpg,healthy,1,train
glioma/glioma (60).jpeg,glioma,0,train
healthy/Siar_healthy_1068.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4657.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2533.jpg,meningioma,2,train
meningioma/Hossein_Hashemi_meningioma_2492.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_2568.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6541.jpg,meningioma,2,train
meningioma/Orvile_meningioma_1397.jpg,meningioma,2,train
glioma/Fernando_Feltrin_glioma_115.jpg,glioma,0,train
healthy/Siar_healthy_1107.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1640.jpg,pituitary,3,train
pituitary/Hossein_Hashemi_pituitary_278.jpg,pituitary,3,train
healthy/Siar_healthy_704.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6474.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_827.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_3982.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_1498.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_1933.jpg,healthy,1,train
healthy/Siar_healthy_1264.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4704.jpg,glioma,0,train
healthy/Siar_healthy_2917.jpg,healthy,1,train
healthy/Orvile_healthy_600.jpg,healthy,1,train
meningioma/meningioma (29).jpeg,meningioma,2,train
pituitary/Orvile_pituitary_178.jpg,pituitary,3,train
healthy/Hossein_Hashemi_healthy_913.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1637.jpg,pituitary,3,train
meningioma/Hossein_Hashemi_meningioma_3087.jpg,meningioma,2,train
glioma/glioma (239).jpeg,glioma,0,train
pituitary/Orvile_pituitary_92.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_3178.jpg,healthy,1,train
healthy/Siar_healthy_2060.jpg,healthy,1,train
healthy/Siar_healthy_3366.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1892.jpg,glioma,0,train
healthy/Siar_healthy_3709.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2024.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4859.jpg,glioma,0,train
meningioma/Orvile_meningioma_1233.jpg,meningioma,2,train
meningioma/Orvile_meningioma_1363.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4059.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1539.jpg,glioma,0,train
meningioma/Rajarshi_Mandal_meningioma_5501.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_6953.jpg,meningioma,2,train
meningioma/Hossein_Hashemi_meningioma_2684.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4621.jpg,glioma,0,train
meningioma/Rajarshi_Mandal_meningioma_6531.jpg,meningioma,2,train
pituitary/Orvile_pituitary_194.jpg,pituitary,3,train
healthy/Siar_healthy_1382.jpg,healthy,1,train
pituitary/Orvile_pituitary_117.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_3668.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6519.jpg,meningioma,2,train
meningioma/Orvile_meningioma_1375.jpg,meningioma,2,train
meningioma/Hossein_Hashemi_meningioma_2417.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_6074.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_5427.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_217.jpg,pituitary,3,train
meningioma/Hossein_Hashemi_meningioma_2746.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_2783.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1107.jpg,pituitary,3,train
pituitary/Orvile_pituitary_40.jpg,pituitary,3,train
glioma/Hossein_Hashemi_glioma_1320.jpg,glioma,0,train
healthy/Siar_healthy_1497.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_3720.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_284.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_2054.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6040.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4383.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_102.jpg,pituitary,3,train
glioma/glioma (288).jpeg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_2508.jpg,healthy,1,train
healthy/Siar_healthy_1694.jpg,healthy,1,train
healthy/Orvile_healthy_656.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1173.jpg,pituitary,3,train
healthy/Siar_healthy_538.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6272.jpg,meningioma,2,train
pituitary/Hossein_Hashemi_pituitary_473.jpg,pituitary,3,train
pituitary/Orvile_pituitary_39.jpg,pituitary,3,train
healthy/Siar_healthy_801.jpg,healthy,1,train
meningioma/Orvile_meningioma_1402.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_41.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_4888.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_1158.jpg,pituitary,3,train
glioma/Hossein_Hashemi_glioma_1915.jpg,glioma,0,train
healthy/Siar_healthy_3062.jpg,healthy,1,train
healthy/Siar_healthy_3708.jpg,healthy,1,train
healthy/Siar_healthy_1251.jpg,healthy,1,train
healthy/Siar_healthy_1952.jpg,healthy,1,train
meningioma/Fernando_Feltrin_meningioma_185.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_3352.jpg,healthy,1,train
pituitary/Hossein_Hashemi_pituitary_513.jpg,pituitary,3,train
meningioma/meningioma (148).jpeg,meningioma,2,train
pituitary/Hossein_Hashemi_pituitary_167.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_803.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_2005.jpg,healthy,1,train
glioma/Orvile_glioma_998.jpg,glioma,0,train
healthy/Orvile_healthy_693.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_315.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_395.jpg,pituitary,3,train
healthy/Siar_healthy_2053.jpg,healthy,1,train
healthy/Siar_healthy_3150.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_3209.jpg,healthy,1,train
healthy/Siar_healthy_3240.jpg,healthy,1,train
healthy/Siar_healthy_3092.jpg,healthy,1,train
healthy/Siar_healthy_1141.jpg,healthy,1,train
healthy/Siar_healthy_973.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_440.jpg,pituitary,3,train
healthy/Siar_healthy_3138.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4801.jpg,glioma,0,train
healthy/Siar_healthy_3655.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5545.jpg,meningioma,2,train
meningioma/Orvile_meningioma_1361.jpg,meningioma,2,train
healthy/Siar_healthy_2769.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6860.jpg,meningioma,2,train
healthy/Siar_healthy_2503.jpg,healthy,1,train
healthy/Siar_healthy_793.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1541.jpg,glioma,0,train
healthy/Orvile_healthy_517.jpg,healthy,1,train
healthy/Hossein_Hashemi_healthy_1275.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_5253.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_1439.jpg,pituitary,3,train
healthy/Siar_healthy_2208.jpg,healthy,1,train
healthy/Siar_healthy_3080.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_61.jpg,pituitary,3,train
glioma/Hossein_Hashemi_glioma_1580.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_3080.jpg,meningioma,2,train
glioma/Fernando_Feltrin_glioma_131.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_993.jpg,pituitary,3,train
healthy/Orvile_healthy_716.jpg,healthy,1,train
healthy/Orvile_healthy_715.jpg,healthy,1,train
healthy/Siar_healthy_1455.jpg,healthy,1,train
healthy/Siar_healthy_1456.jpg,healthy,1,train
healthy/Siar_healthy_1647.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5607.jpg,meningioma,2,train
meningioma/Fernando_Feltrin_meningioma_193.jpg,meningioma,2,train
healthy/Hossein_Hashemi_healthy_890.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2807.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_219.jpg,pituitary,3,train
healthy/Hossein_Hashemi_healthy_1113.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4431.jpg,glioma,0,train
healthy/Siar_healthy_2726.jpg,healthy,1,train
healthy/Siar_healthy_941.jpg,healthy,1,train
healthy/Siar_healthy_3779.jpg,healthy,1,train
healthy/Siar_healthy_2638.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1744.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1353.jpg,glioma,0,train
healthy/Siar_healthy_3119.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_5147.jpg,glioma,0,train
healthy/Siar_healthy_3298.jpg,healthy,1,train
healthy/Siar_healthy_2884.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5573.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4833.jpg,glioma,0,train
healthy/Siar_healthy_1489.jpg,healthy,1,train
glioma/glioma (348).jpeg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_2204.jpg,healthy,1,train
healthy/Hossein_Hashemi_healthy_1096.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_3871.jpg,glioma,0,train
healthy/Siar_healthy_1285.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2434.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2299.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_252.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_1542.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_5783.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_3249.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1636.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_5611.jpg,meningioma,2,train
healthy/Siar_healthy_3469.jpg,healthy,1,train
meningioma/meningioma (43).jpeg,meningioma,2,train
healthy/Siar_healthy_843.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2139.jpg,healthy,1,train
healthy/Siar_healthy_448.jpg,healthy,1,train
healthy/Hossein_Hashemi_healthy_863.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_5136.jpg,glioma,0,train
pituitary/Orvile_pituitary_209.jpg,pituitary,3,train
meningioma/Hossein_Hashemi_meningioma_2340.jpg,meningioma,2,train
healthy/Siar_healthy_2734.jpg,healthy,1,train
meningioma/Hossein_Hashemi_meningioma_2832.jpg,meningioma,2,train
healthy/Siar_healthy_2714.jpg,healthy,1,train
healthy/Siar_healthy_3555.jpg,healthy,1,train
healthy/Siar_healthy_2930.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1450.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_6626.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_1509.jpg,pituitary,3,train
glioma/Orvile_glioma_869.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1778.jpg,glioma,0,train
healthy/Siar_healthy_1266.jpg,healthy,1,train
healthy/Orvile_healthy_616.jpg,healthy,1,train
healthy/Orvile_healthy_528.jpg,healthy,1,train
healthy/Siar_healthy_593.jpg,healthy,1,train
meningioma/Hossein_Hashemi_meningioma_2591.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_894.jpg,pituitary,3,train
healthy/Siar_healthy_1403.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_5375.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1695.jpg,glioma,0,train
pituitary/Hossein_Hashemi_pituitary_727.jpg,pituitary,3,train
healthy/Fernando_Feltrin_healthy_22.jpg,healthy,1,train
healthy/Siar_healthy_1560.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_3252.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_3940.jpg,glioma,0,train
glioma/Orvile_glioma_1040.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_1121.jpg,pituitary,3,train
meningioma/meningioma (35).jpeg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4583.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2428.jpg,meningioma,2,train
healthy/Siar_healthy_1505.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2130.jpg,healthy,1,train
healthy/Siar_healthy_2268.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2134.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4389.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1665.jpg,glioma,0,train
meningioma/Rajarshi_Mandal_meningioma_5689.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4478.jpg,glioma,0,train
meningioma/Orvile_meningioma_1358.jpg,meningioma,2,train
pituitary/Hossein_Hashemi_pituitary_512.jpg,pituitary,3,train
pituitary/Hossein_Hashemi_pituitary_304.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_587.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_3265.jpg,healthy,1,train
glioma/Fernando_Feltrin_glioma_87.jpg,glioma,0,train
glioma/Rajarshi_Mandal_glioma_5335.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2298.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_1506.jpg,pituitary,3,train
healthy/Siar_healthy_1011.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_861.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_1932.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1585.jpg,glioma,0,train
glioma/Rajarshi_Mandal_glioma_5015.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_3273.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4100.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_3003.jpg,healthy,1,train
healthy/Siar_healthy_623.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_3609.jpg,healthy,1,train
healthy/Orvile_healthy_688.jpg,healthy,1,train
meningioma/Orvile_meningioma_1320.jpg,meningioma,2,train
pituitary/Hossein_Hashemi_pituitary_251.jpg,pituitary,3,train
healthy/Siar_healthy_3585.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5708.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_5145.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_3473.jpg,healthy,1,train
healthy/Siar_healthy_1949.jpg,healthy,1,train
pituitary/Orvile_pituitary_306.jpg,pituitary,3,train
healthy/Orvile_healthy_429.jpg,healthy,1,train
meningioma/Orvile_meningioma_1148.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_4357.jpg,glioma,0,train
pituitary/Hossein_Hashemi_pituitary_730.jpg,pituitary,3,train
meningioma/Hossein_Hashemi_meningioma_2712.jpg,meningioma,2,train
healthy/Orvile_healthy_456.jpg,healthy,1,train
healthy/Siar_healthy_2051.jpg,healthy,1,train
glioma/Orvile_glioma_897.jpg,glioma,0,train
meningioma/Rajarshi_Mandal_meningioma_6718.jpg,meningioma,2,train
glioma/Rajarshi_Mandal_glioma_5010.jpg,glioma,0,train
healthy/Orvile_healthy_670.jpg,healthy,1,train
pituitary/Hossein_Hashemi_pituitary_95.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_4027.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1628.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_3087.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_973.jpg,pituitary,3,train
healthy/Hossein_Hashemi_healthy_1249.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1441.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_5431.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_6259.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_3708.jpg,healthy,1,train
pituitary/Orvile_pituitary_75.jpg,pituitary,3,train
pituitary/Rajarshi_Mandal_pituitary_879.jpg,pituitary,3,train
healthy/Siar_healthy_2727.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_62.jpg,pituitary,3,train
healthy/Siar_healthy_1180.jpg,healthy,1,train
healthy/Siar_healthy_1614.jpg,healthy,1,train
healthy/Siar_healthy_2412.jpg,healthy,1,train
glioma/glioma (199).jpeg,glioma,0,train
healthy/Orvile_healthy_513.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1627.jpg,glioma,0,train
glioma/Rajarshi_Mandal_glioma_5246.jpg,glioma,0,train
healthy/Orvile_healthy_645.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_148.jpg,pituitary,3,train
healthy/Siar_healthy_1791.jpg,healthy,1,train
healthy/Siar_healthy_1884.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_1104.jpg,pituitary,3,train
healthy/Siar_healthy_1970.jpg,healthy,1,train
healthy/Siar_healthy_2415.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5747.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_1220.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_2636.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1896.jpg,glioma,0,train
healthy/Siar_healthy_1744.jpg,healthy,1,train
pituitary/Orvile_pituitary_260.jpg,pituitary,3,train
healthy/Siar_healthy_3189.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4392.jpg,glioma,0,train
glioma/Hossein_Hashemi_glioma_1558.jpg,glioma,0,train
healthy/Siar_healthy_162.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5583.jpg,meningioma,2,train
healthy/Siar_healthy_1010.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1611.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_862.jpg,pituitary,3,train
pituitary/Hossein_Hashemi_pituitary_440.jpg,pituitary,3,train
healthy/Siar_healthy_3608.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_820.jpg,pituitary,3,train
healthy/Siar_healthy_1986.jpg,healthy,1,train
healthy/Siar_healthy_978.jpg,healthy,1,train
pituitary/Orvile_pituitary_347.jpg,pituitary,3,train
healthy/Siar_healthy_3791.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6427.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_5790.jpg,meningioma,2,train
healthy/Orvile_healthy_462.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6368.jpg,meningioma,2,train
healthy/Siar_healthy_197.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2006.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2779.jpg,healthy,1,train
healthy/Hossein_Hashemi_healthy_921.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6323.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_3544.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6848.jpg,meningioma,2,train
healthy/Siar_healthy_3405.jpg,healthy,1,train
meningioma/Hossein_Hashemi_meningioma_2548.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_1393.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_5399.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_6191.jpg,meningioma,2,train
healthy/Siar_healthy_3088.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_3034.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_3817.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_2563.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1626.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_1406.jpg,pituitary,3,train
healthy/Rajarshi_Mandal_healthy_1901.jpg,healthy,1,train
healthy/Siar_healthy_2370.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2981.jpg,healthy,1,train
meningioma/Orvile_meningioma_1332.jpg,meningioma,2,train
healthy/Orvile_healthy_565.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_3052.jpg,healthy,1,train
healthy/Siar_healthy_1535.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2969.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_3845.jpg,glioma,0,train
glioma/Rajarshi_Mandal_glioma_5139.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_1465.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_4559.jpg,glioma,0,train
pituitary/Orvile_pituitary_225.jpg,pituitary,3,train
glioma/Hossein_Hashemi_glioma_2037.jpg,glioma,0,train
healthy/Siar_healthy_1112.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1448.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2385.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_958.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_4248.jpg,glioma,0,train
pituitary/Orvile_pituitary_139.jpg,pituitary,3,train
healthy/Siar_healthy_1854.jpg,healthy,1,train
glioma/glioma (89).jpeg,glioma,0,train
healthy/Siar_healthy_2897.jpg,healthy,1,train
pituitary/Hossein_Hashemi_pituitary_766.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_6600.jpg,meningioma,2,train
meningioma/Hossein_Hashemi_meningioma_2284.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_5441.jpg,meningioma,2,train
healthy/Siar_healthy_481.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_444.jpg,pituitary,3,train
glioma/Hossein_Hashemi_glioma_2001.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2950.jpg,meningioma,2,train
glioma/Hossein_Hashemi_glioma_1756.jpg,glioma,0,train
meningioma/meningioma (156).jpeg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_351.jpg,pituitary,3,train
meningioma/Hossein_Hashemi_meningioma_2976.jpg,meningioma,2,train
healthy/Siar_healthy_165.jpg,healthy,1,train
healthy/Siar_healthy_45.jpg,healthy,1,train
healthy/Siar_healthy_2182.jpg,healthy,1,train
meningioma/Hossein_Hashemi_meningioma_2998.jpg,meningioma,2,train
pituitary/Rajarshi_Mandal_pituitary_979.jpg,pituitary,3,train
meningioma/Rajarshi_Mandal_meningioma_5579.jpg,meningioma,2,train
healthy/Siar_healthy_998.jpg,healthy,1,train
healthy/Siar_healthy_3273.jpg,healthy,1,train
meningioma/Hossein_Hashemi_meningioma_2361.jpg,meningioma,2,train
healthy/Siar_healthy_2651.jpg,healthy,1,train
meningioma/Hossein_Hashemi_meningioma_2489.jpg,meningioma,2,train
pituitary/Orvile_pituitary_342.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_4399.jpg,glioma,0,train
pituitary/Rajarshi_Mandal_pituitary_380.jpg,pituitary,3,train
pituitary/Hossein_Hashemi_pituitary_428.jpg,pituitary,3,train
glioma/Rajarshi_Mandal_glioma_4358.jpg,glioma,0,train
healthy/Siar_healthy_2417.jpg,healthy,1,train
healthy/Siar_healthy_2342.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4529.jpg,glioma,0,train
glioma/Fernando_Feltrin_glioma_78.jpg,glioma,0,train
healthy/Rajarshi_Mandal_healthy_2520.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_5878.jpg,meningioma,2,train
healthy/Rajarshi_Mandal_healthy_2493.jpg,healthy,1,train
glioma/Rajarshi_Mandal_glioma_4936.jpg,glioma,0,train
pituitary/Hossein_Hashemi_pituitary_585.jpg,pituitary,3,train
glioma/Orvile_glioma_896.jpg,glioma,0,train
healthy/Siar_healthy_2383.jpg,healthy,1,train
meningioma/Rajarshi_Mandal_meningioma_6188.jpg,meningioma,2,train
healthy/Siar_healthy_1929.jpg,healthy,1,train
glioma/Hossein_Hashemi_glioma_1562.jpg,glioma,0,train
glioma/Fernando_Feltrin_glioma_91.jpg,glioma,0,train
meningioma/Hossein_Hashemi_meningioma_2994.jpg,meningioma,2,train
meningioma/Rajarshi_Mandal_meningioma_6866.jpg,meningioma,2,train
healthy/Siar_healthy_3473.jpg,healthy,1,train
healthy/Siar_healthy_2444.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_757.jpg,pituitary,3,train
healthy/Hossein_Hashemi_healthy_1069.jpg,healthy,1,train
healthy/Rajarshi_Mandal_healthy_2306.jpg,healthy,1,train
pituitary/Rajarshi_Mandal_pituitary_671.jpg,pituitary,3,train
